date,country,series,value,iso3,country_de,country_en
1985-08-31,NL,CONS,-4.6,NLD,Niederlande,Netherlands
1985-08-31,NL,BUIL,-19.8,NLD,Niederlande,Netherlands
1985-08-31,NL,ESI,98.1,NLD,Niederlande,Netherlands
1985-08-31,AT,INDU,-7.7,AUT,Österreich,Austria
1985-08-31,AT,ESI,91.8,AUT,Österreich,Austria
1985-08-31,FI,BUIL,-28.3,FIN,Finnland,Finland
1985-08-31,FI,ESI,87.3,FIN,Finnland,Finland
1985-08-31,UK,INDU,-2.6,GBR,Großbritannien,United Kingdom
1985-08-31,UK,CONS,-14.2,GBR,Großbritannien,United Kingdom
1985-08-31,UK,RETA,26.5,GBR,Großbritannien,United Kingdom
1985-08-31,UK,BUIL,-19.8,GBR,Großbritannien,United Kingdom
1985-08-31,UK,ESI,99.6,GBR,Großbritannien,United Kingdom
1985-09-30,EU,INDU,-5.9,,Europäische Union,European Union
1985-09-30,EU,CONS,-10.8,,Europäische Union,European Union
1985-09-30,EU,BUIL,-33.1,,Europäische Union,European Union
1985-09-30,EU,ESI,96.4,,Europäische Union,European Union
1985-09-30,EA,INDU,-6.3,,Euroraum,Euro area
1985-09-30,EA,CONS,-11,,Euroraum,Euro area
1985-09-30,EA,RETA,-11.7,,Euroraum,Euro area
1985-09-30,EA,BUIL,-35.7,,Euroraum,Euro area
1985-09-30,EA,ESI,95.9,,Euroraum,Euro area
1985-09-30,BE,INDU,-9.9,BEL,Belgien,Belgium
1985-09-30,BE,CONS,-22.3,BEL,Belgien,Belgium
1985-09-30,BE,RETA,-1,BEL,Belgien,Belgium
1985-09-30,BE,ESI,86,BEL,Belgien,Belgium
1985-09-30,DK,INDU,6,DNK,Dänemark,Denmark
1985-09-30,DK,CONS,-0.8,DNK,Dänemark,Denmark
1985-09-30,DK,BUIL,12.4,DNK,Dänemark,Denmark
1985-09-30,DK,ESI,110.3,DNK,Dänemark,Denmark
1985-09-30,DE,INDU,-3.5,DEU,Deutschland,Germany
1985-09-30,DE,CONS,-6.5,DEU,Deutschland,Germany
1985-09-30,DE,RETA,-15.1,DEU,Deutschland,Germany
1985-09-30,DE,BUIL,-44.4,DEU,Deutschland,Germany
1985-09-30,DE,ESI,99.7,DEU,Deutschland,Germany
1985-09-30,IE,INDU,13.7,IRL,Irland,Ireland
1985-09-30,IE,CONS,-16.6,IRL,Irland,Ireland
1985-09-30,IE,BUIL,-28.7,IRL,Irland,Ireland
1985-09-30,IE,ESI,97.9,IRL,Irland,Ireland
1985-09-30,EL,INDU,-6.3,GRC,Griechenland,Greece
1985-09-30,EL,CONS,-0.3,GRC,Griechenland,Greece
1985-09-30,EL,BUIL,-25.4,GRC,Griechenland,Greece
1985-09-30,EL,ESI,107.8,GRC,Griechenland,Greece
1985-09-30,FR,INDU,-16.1,FRA,Frankreich,France
1985-09-30,FR,CONS,-19.6,FRA,Frankreich,France
1985-09-30,FR,RETA,-9.8,FRA,Frankreich,France
1985-09-30,FR,BUIL,-33.3,FRA,Frankreich,France
1985-09-30,FR,ESI,83.7,FRA,Frankreich,France
1985-09-30,IT,INDU,-5.9,ITA,Italien,Italy
1985-09-30,IT,CONS,-9.1,ITA,Italien,Italy
1985-09-30,IT,BUIL,-31,ITA,Italien,Italy
1985-09-30,IT,ESI,93.8,ITA,Italien,Italy
1985-09-30,LU,INDU,4.5,LUX,Luxemburg,Luxembourg
1985-09-30,LU,BUIL,-42.3,LUX,Luxemburg,Luxembourg
1985-09-30,LU,ESI,111.9,LUX,Luxemburg,Luxembourg
1985-09-30,NL,INDU,-3.2,NLD,Niederlande,Netherlands
1985-09-30,NL,CONS,-4.3,NLD,Niederlande,Netherlands
1985-09-30,NL,BUIL,-17.4,NLD,Niederlande,Netherlands
1985-09-30,NL,ESI,98,NLD,Niederlande,Netherlands
1985-09-30,AT,INDU,-7.5,AUT,Österreich,Austria
1985-09-30,AT,ESI,91.8,AUT,Österreich,Austria
1985-09-30,FI,BUIL,-28.2,FIN,Finnland,Finland
1985-09-30,FI,ESI,87.7,FIN,Finnland,Finland
1985-09-30,UK,INDU,-1.6,GBR,Großbritannien,United Kingdom
1985-09-30,UK,CONS,-11.6,GBR,Großbritannien,United Kingdom
1985-09-30,UK,RETA,15.1,GBR,Großbritannien,United Kingdom
1985-09-30,UK,BUIL,-18.8,GBR,Großbritannien,United Kingdom
1985-09-30,UK,ESI,100.6,GBR,Großbritannien,United Kingdom
1985-10-31,EU,INDU,-5.9,,Europäische Union,European Union
1985-10-31,EU,CONS,-8,,Europäische Union,European Union
1985-10-31,EU,RETA,-20,,Europäische Union,European Union
1985-10-31,EU,BUIL,-33.8,,Europäische Union,European Union
1985-10-31,EU,ESI,96.4,,Europäische Union,European Union
1985-10-31,EA,INDU,-5.9,,Euroraum,Euro area
1985-10-31,EA,CONS,-8.3,,Euroraum,Euro area
1985-10-31,EA,RETA,-19.5,,Euroraum,Euro area
1985-10-31,EA,BUIL,-34.8,,Euroraum,Euro area
1985-10-31,EA,ESI,96.8,,Euroraum,Euro area
1985-10-31,BE,INDU,-9.9,BEL,Belgien,Belgium
1985-10-31,BE,CONS,-13.2,BEL,Belgien,Belgium
1985-10-31,BE,RETA,-1.6,BEL,Belgien,Belgium
1985-10-31,BE,ESI,90.8,BEL,Belgien,Belgium
1985-10-31,DK,INDU,1.1,DNK,Dänemark,Denmark
1985-10-31,DK,CONS,1.7,DNK,Dänemark,Denmark
1985-10-31,DK,BUIL,8.7,DNK,Dänemark,Denmark
1985-10-31,DK,ESI,106,DNK,Dänemark,Denmark
1985-10-31,DE,INDU,-1.8,DEU,Deutschland,Germany
1985-10-31,DE,CONS,-5.4,DEU,Deutschland,Germany
1985-10-31,DE,RETA,-18.9,DEU,Deutschland,Germany
1985-10-31,DE,BUIL,-39.5,DEU,Deutschland,Germany
1985-10-31,DE,ESI,101,DEU,Deutschland,Germany
1985-10-31,IE,INDU,13.7,IRL,Irland,Ireland
1985-10-31,IE,CONS,-12.1,IRL,Irland,Ireland
1985-10-31,IE,BUIL,-31.7,IRL,Irland,Ireland
1985-10-31,IE,ESI,100,IRL,Irland,Ireland
1985-10-31,EL,INDU,-1,GRC,Griechenland,Greece
1985-10-31,EL,CONS,-18.4,GRC,Griechenland,Greece
1985-10-31,EL,BUIL,-26.3,GRC,Griechenland,Greece
1985-10-31,EL,ESI,107.9,GRC,Griechenland,Greece
1985-10-31,FR,INDU,-13.8,FRA,Frankreich,France
1985-10-31,FR,CONS,-9.6,FRA,Frankreich,France
1985-10-31,FR,RETA,-10.3,FRA,Frankreich,France
1985-10-31,FR,BUIL,-31.4,FRA,Frankreich,France
1985-10-31,FR,ESI,91.2,FRA,Frankreich,France
1985-10-31,IT,INDU,-8.4,ITA,Italien,Italy
1985-10-31,IT,CONS,-10.2,ITA,Italien,Italy
1985-10-31,IT,RETA,-30.7,ITA,Italien,Italy
1985-10-31,IT,BUIL,-43.5,ITA,Italien,Italy
1985-10-31,IT,ESI,87.5,ITA,Italien,Italy
1985-10-31,LU,INDU,1.2,LUX,Luxemburg,Luxembourg
1985-10-31,LU,BUIL,-40.7,LUX,Luxemburg,Luxembourg
1985-10-31,LU,ESI,110,LUX,Luxemburg,Luxembourg
1985-10-31,NL,INDU,-2.8,NLD,Niederlande,Netherlands
1985-10-31,NL,CONS,-0.5,NLD,Niederlande,Netherlands
1985-10-31,NL,BUIL,-14.6,NLD,Niederlande,Netherlands
1985-10-31,NL,ESI,101,NLD,Niederlande,Netherlands
1985-10-31,AT,INDU,-4.5,AUT,Österreich,Austria
1985-10-31,AT,ESI,96.4,AUT,Österreich,Austria
1985-10-31,FI,BUIL,-16.7,FIN,Finnland,Finland
1985-10-31,FI,ESI,89.4,FIN,Finnland,Finland
1985-10-31,UK,INDU,-0.1,GBR,Großbritannien,United Kingdom
1985-10-31,UK,CONS,-10,GBR,Großbritannien,United Kingdom
1985-10-31,UK,RETA,16.1,GBR,Großbritannien,United Kingdom
1985-10-31,UK,BUIL,-19.6,GBR,Großbritannien,United Kingdom
1985-10-31,UK,ESI,102.6,GBR,Großbritannien,United Kingdom
1985-11-30,EU,INDU,-5.7,,Europäische Union,European Union
1985-11-30,EU,CONS,-7.7,,Europäische Union,European Union
1985-11-30,EU,RETA,-15.5,,Europäische Union,European Union
1985-11-30,EU,BUIL,-34.5,,Europäische Union,European Union
1985-11-30,EU,ESI,96.7,,Europäische Union,European Union
1985-11-30,EA,INDU,-5.3,,Euroraum,Euro area
1985-11-30,EA,CONS,-8,,Euroraum,Euro area
1985-11-30,EA,RETA,-15.1,,Euroraum,Euro area
1985-11-30,EA,BUIL,-34.4,,Euroraum,Euro area
1985-11-30,EA,ESI,97.4,,Euroraum,Euro area
1985-11-30,BE,INDU,-10,BEL,Belgien,Belgium
1985-11-30,BE,CONS,-13.9,BEL,Belgien,Belgium
1985-11-30,BE,RETA,2.5,BEL,Belgien,Belgium
1985-11-30,BE,ESI,90.6,BEL,Belgien,Belgium
1985-11-30,DK,INDU,0.9,DNK,Dänemark,Denmark
1985-11-30,DK,CONS,1.8,DNK,Dänemark,Denmark
1985-11-30,DK,BUIL,8.5,DNK,Dänemark,Denmark
1985-11-30,DK,ESI,105.9,DNK,Dänemark,Denmark
1985-11-30,DE,INDU,-1.8,DEU,Deutschland,Germany
1985-11-30,DE,CONS,-6.2,DEU,Deutschland,Germany
1985-11-30,DE,RETA,-9.1,DEU,Deutschland,Germany
1985-11-30,DE,BUIL,-37.8,DEU,Deutschland,Germany
1985-11-30,DE,ESI,101.1,DEU,Deutschland,Germany
1985-11-30,IE,INDU,13.6,IRL,Irland,Ireland
1985-11-30,IE,CONS,-12.9,IRL,Irland,Ireland
1985-11-30,IE,BUIL,-30.8,IRL,Irland,Ireland
1985-11-30,IE,ESI,98.1,IRL,Irland,Ireland
1985-11-30,EL,INDU,2.5,GRC,Griechenland,Greece
1985-11-30,EL,CONS,-18.4,GRC,Griechenland,Greece
1985-11-30,EL,BUIL,-26.2,GRC,Griechenland,Greece
1985-11-30,EL,ESI,109.7,GRC,Griechenland,Greece
1985-11-30,FR,INDU,-12.4,FRA,Frankreich,France
1985-11-30,FR,CONS,-9.2,FRA,Frankreich,France
1985-11-30,FR,RETA,-12.8,FRA,Frankreich,France
1985-11-30,FR,BUIL,-30.2,FRA,Frankreich,France
1985-11-30,FR,ESI,93.6,FRA,Frankreich,France
1985-11-30,IT,INDU,-7.6,ITA,Italien,Italy
1985-11-30,IT,CONS,-9.2,ITA,Italien,Italy
1985-11-30,IT,RETA,-28.7,ITA,Italien,Italy
1985-11-30,IT,BUIL,-37,ITA,Italien,Italy
1985-11-30,IT,ESI,87.3,ITA,Italien,Italy
1985-11-30,LU,INDU,-1.2,LUX,Luxemburg,Luxembourg
1985-11-30,LU,BUIL,-29.9,LUX,Luxemburg,Luxembourg
1985-11-30,LU,ESI,108.7,LUX,Luxemburg,Luxembourg
1985-11-30,NL,INDU,-2.4,NLD,Niederlande,Netherlands
1985-11-30,NL,CONS,-0.5,NLD,Niederlande,Netherlands
1985-11-30,NL,BUIL,-15.2,NLD,Niederlande,Netherlands
1985-11-30,NL,ESI,99.8,NLD,Niederlande,Netherlands
1985-11-30,AT,INDU,-4.6,AUT,Österreich,Austria
1985-11-30,AT,ESI,96,AUT,Österreich,Austria
1985-11-30,FI,BUIL,-17.1,FIN,Finnland,Finland
1985-11-30,FI,ESI,89.4,FIN,Finnland,Finland
1985-11-30,UK,INDU,-0.5,GBR,Großbritannien,United Kingdom
1985-11-30,UK,CONS,-10.4,GBR,Großbritannien,United Kingdom
1985-11-30,UK,RETA,17.7,GBR,Großbritannien,United Kingdom
1985-11-30,UK,BUIL,-19.1,GBR,Großbritannien,United Kingdom
1985-11-30,UK,ESI,102.1,GBR,Großbritannien,United Kingdom
1985-12-31,EU,INDU,-6.7,,Europäische Union,European Union
1985-12-31,EU,CONS,-8,,Europäische Union,European Union
1985-12-31,EU,RETA,-12.2,,Europäische Union,European Union
1985-12-31,EU,BUIL,-36.6,,Europäische Union,European Union
1985-12-31,EU,ESI,95.7,,Europäische Union,European Union
1985-12-31,EA,INDU,-6.6,,Euroraum,Euro area
1985-12-31,EA,CONS,-8.3,,Euroraum,Euro area
1985-12-31,EA,RETA,-11.7,,Euroraum,Euro area
1985-12-31,EA,BUIL,-35.3,,Euroraum,Euro area
1985-12-31,EA,ESI,96.4,,Euroraum,Euro area
1985-12-31,BE,INDU,-12.6,BEL,Belgien,Belgium
1985-12-31,BE,CONS,-15.2,BEL,Belgien,Belgium
1985-12-31,BE,RETA,4.9,BEL,Belgien,Belgium
1985-12-31,BE,ESI,88.1,BEL,Belgien,Belgium
1985-12-31,DK,INDU,0.9,DNK,Dänemark,Denmark
1985-12-31,DK,CONS,1.9,DNK,Dänemark,Denmark
1985-12-31,DK,BUIL,8.3,DNK,Dänemark,Denmark
1985-12-31,DK,ESI,106,DNK,Dänemark,Denmark
1985-12-31,DE,INDU,-2.2,DEU,Deutschland,Germany
1985-12-31,DE,CONS,-5.8,DEU,Deutschland,Germany
1985-12-31,DE,RETA,-5.2,DEU,Deutschland,Germany
1985-12-31,DE,BUIL,-41.8,DEU,Deutschland,Germany
1985-12-31,DE,ESI,101.1,DEU,Deutschland,Germany
1985-12-31,IE,INDU,9.3,IRL,Irland,Ireland
1985-12-31,IE,CONS,-13.5,IRL,Irland,Ireland
1985-12-31,IE,BUIL,-32.4,IRL,Irland,Ireland
1985-12-31,IE,ESI,95,IRL,Irland,Ireland
1985-12-31,EL,INDU,4.4,GRC,Griechenland,Greece
1985-12-31,EL,CONS,-18.4,GRC,Griechenland,Greece
1985-12-31,EL,BUIL,-26,GRC,Griechenland,Greece
1985-12-31,EL,ESI,111.4,GRC,Griechenland,Greece
1985-12-31,FR,INDU,-11.8,FRA,Frankreich,France
1985-12-31,FR,CONS,-9.2,FRA,Frankreich,France
1985-12-31,FR,RETA,-7.5,FRA,Frankreich,France
1985-12-31,FR,BUIL,-28.8,FRA,Frankreich,France
1985-12-31,FR,ESI,93.4,FRA,Frankreich,France
1985-12-31,IT,INDU,-10.7,ITA,Italien,Italy
1985-12-31,IT,CONS,-10.4,ITA,Italien,Italy
1985-12-31,IT,RETA,-28.6,ITA,Italien,Italy
1985-12-31,IT,BUIL,-36.8,ITA,Italien,Italy
1985-12-31,IT,ESI,83.2,ITA,Italien,Italy
1985-12-31,LU,INDU,-12.9,LUX,Luxemburg,Luxembourg
1985-12-31,LU,BUIL,-32,LUX,Luxemburg,Luxembourg
1985-12-31,LU,ESI,100.1,LUX,Luxemburg,Luxembourg
1985-12-31,NL,INDU,-3.9,NLD,Niederlande,Netherlands
1985-12-31,NL,CONS,-0.6,NLD,Niederlande,Netherlands
1985-12-31,NL,BUIL,-7.5,NLD,Niederlande,Netherlands
1985-12-31,NL,ESI,96.4,NLD,Niederlande,Netherlands
1985-12-31,AT,INDU,-4.5,AUT,Österreich,Austria
1985-12-31,AT,ESI,96,AUT,Österreich,Austria
1985-12-31,FI,BUIL,-17,FIN,Finnland,Finland
1985-12-31,FI,ESI,90.1,FIN,Finnland,Finland
1985-12-31,UK,INDU,0.3,GBR,Großbritannien,United Kingdom
1985-12-31,UK,CONS,-8.6,GBR,Großbritannien,United Kingdom
1985-12-31,UK,RETA,22.6,GBR,Großbritannien,United Kingdom
1985-12-31,UK,BUIL,-20.2,GBR,Großbritannien,United Kingdom
1985-12-31,UK,ESI,103.7,GBR,Großbritannien,United Kingdom
1986-01-31,EU,INDU,-7.3,,Europäische Union,European Union
1986-01-31,EU,CONS,-5.6,,Europäische Union,European Union
1986-01-31,EU,RETA,-5.9,,Europäische Union,European Union
1986-01-31,EU,BUIL,-33,,Europäische Union,European Union
1986-01-31,EU,ESI,97.4,,Europäische Union,European Union
1986-01-31,EA,INDU,-7.3,,Euroraum,Euro area
1986-01-31,EA,CONS,-5.7,,Euroraum,Euro area
1986-01-31,EA,RETA,-5.3,,Euroraum,Euro area
1986-01-31,EA,BUIL,-34.6,,Euroraum,Euro area
1986-01-31,EA,ESI,97.9,,Euroraum,Euro area
1986-01-31,BE,INDU,-11.3,BEL,Belgien,Belgium
1986-01-31,BE,CONS,-13.4,BEL,Belgien,Belgium
1986-01-31,BE,RETA,2.4,BEL,Belgien,Belgium
1986-01-31,BE,ESI,90.8,BEL,Belgien,Belgium
1986-01-31,DK,INDU,-4,DNK,Dänemark,Denmark
1986-01-31,DK,CONS,0.4,DNK,Dänemark,Denmark
1986-01-31,DK,BUIL,6,DNK,Dänemark,Denmark
1986-01-31,DK,ESI,100.3,DNK,Dänemark,Denmark
1986-01-31,DE,INDU,-2.3,DEU,Deutschland,Germany
1986-01-31,DE,CONS,-3.7,DEU,Deutschland,Germany
1986-01-31,DE,RETA,-8.1,DEU,Deutschland,Germany
1986-01-31,DE,BUIL,-42,DEU,Deutschland,Germany
1986-01-31,DE,ESI,101.8,DEU,Deutschland,Germany
1986-01-31,IE,INDU,12.3,IRL,Irland,Ireland
1986-01-31,IE,CONS,-16.9,IRL,Irland,Ireland
1986-01-31,IE,BUIL,-53.1,IRL,Irland,Ireland
1986-01-31,IE,ESI,96.2,IRL,Irland,Ireland
1986-01-31,EL,INDU,2.7,GRC,Griechenland,Greece
1986-01-31,EL,CONS,-15.5,GRC,Griechenland,Greece
1986-01-31,EL,BUIL,-45.1,GRC,Griechenland,Greece
1986-01-31,EL,ESI,110.5,GRC,Griechenland,Greece
1986-01-31,FR,INDU,-17.4,FRA,Frankreich,France
1986-01-31,FR,CONS,-5.9,FRA,Frankreich,France
1986-01-31,FR,RETA,0.1,FRA,Frankreich,France
1986-01-31,FR,BUIL,-28.2,FRA,Frankreich,France
1986-01-31,FR,ESI,91.6,FRA,Frankreich,France
1986-01-31,IT,INDU,-10.5,ITA,Italien,Italy
1986-01-31,IT,CONS,-8.4,ITA,Italien,Italy
1986-01-31,IT,RETA,-12.9,ITA,Italien,Italy
1986-01-31,IT,BUIL,-33.4,ITA,Italien,Italy
1986-01-31,IT,ESI,86.7,ITA,Italien,Italy
1986-01-31,LU,INDU,-3.8,LUX,Luxemburg,Luxembourg
1986-01-31,LU,BUIL,-25.1,LUX,Luxemburg,Luxembourg
1986-01-31,LU,ESI,106.7,LUX,Luxemburg,Luxembourg
1986-01-31,NL,INDU,-1,NLD,Niederlande,Netherlands
1986-01-31,NL,CONS,3.4,NLD,Niederlande,Netherlands
1986-01-31,NL,RETA,31,NLD,Niederlande,Netherlands
1986-01-31,NL,BUIL,-9.3,NLD,Niederlande,Netherlands
1986-01-31,NL,ESI,105.2,NLD,Niederlande,Netherlands
1986-01-31,AT,INDU,-5.9,AUT,Österreich,Austria
1986-01-31,AT,ESI,94.8,AUT,Österreich,Austria
1986-01-31,FI,BUIL,-16.4,FIN,Finnland,Finland
1986-01-31,FI,ESI,92.6,FIN,Finnland,Finland
1986-01-31,UK,INDU,-10,GBR,Großbritannien,United Kingdom
1986-01-31,UK,CONS,-10.5,GBR,Großbritannien,United Kingdom
1986-01-31,UK,RETA,20.6,GBR,Großbritannien,United Kingdom
1986-01-31,UK,BUIL,-9.6,GBR,Großbritannien,United Kingdom
1986-01-31,UK,ESI,97.5,GBR,Großbritannien,United Kingdom
1986-02-28,EU,INDU,-6.6,,Europäische Union,European Union
1986-02-28,EU,CONS,-5,,Europäische Union,European Union
1986-02-28,EU,RETA,-5.3,,Europäische Union,European Union
1986-02-28,EU,BUIL,-34.1,,Europäische Union,European Union
1986-02-28,EU,ESI,98.6,,Europäische Union,European Union
1986-02-28,EA,INDU,-6.9,,Euroraum,Euro area
1986-02-28,EA,CONS,-5,,Euroraum,Euro area
1986-02-28,EA,RETA,-5.3,,Euroraum,Euro area
1986-02-28,EA,BUIL,-36,,Euroraum,Euro area
1986-02-28,EA,ESI,98.9,,Euroraum,Euro area
1986-02-28,BE,INDU,-13.2,BEL,Belgien,Belgium
1986-02-28,BE,CONS,-16.9,BEL,Belgien,Belgium
1986-02-28,BE,RETA,9.4,BEL,Belgien,Belgium
1986-02-28,BE,ESI,87.3,BEL,Belgien,Belgium
1986-02-28,DK,INDU,-3.8,DNK,Dänemark,Denmark
1986-02-28,DK,CONS,0.9,DNK,Dänemark,Denmark
1986-02-28,DK,BUIL,6.2,DNK,Dänemark,Denmark
1986-02-28,DK,ESI,100.9,DNK,Dänemark,Denmark
1986-02-28,DE,INDU,-3.8,DEU,Deutschland,Germany
1986-02-28,DE,CONS,-2.5,DEU,Deutschland,Germany
1986-02-28,DE,RETA,-8.3,DEU,Deutschland,Germany
1986-02-28,DE,BUIL,-39.6,DEU,Deutschland,Germany
1986-02-28,DE,ESI,101.7,DEU,Deutschland,Germany
1986-02-28,IE,INDU,12,IRL,Irland,Ireland
1986-02-28,IE,CONS,-15.6,IRL,Irland,Ireland
1986-02-28,IE,BUIL,-54.6,IRL,Irland,Ireland
1986-02-28,IE,ESI,96.2,IRL,Irland,Ireland
1986-02-28,EL,INDU,4.9,GRC,Griechenland,Greece
1986-02-28,EL,CONS,-14.9,GRC,Griechenland,Greece
1986-02-28,EL,BUIL,-45.5,GRC,Griechenland,Greece
1986-02-28,EL,ESI,110.5,GRC,Griechenland,Greece
1986-02-28,FR,INDU,-12.8,FRA,Frankreich,France
1986-02-28,FR,CONS,-5.8,FRA,Frankreich,France
1986-02-28,FR,RETA,-2.8,FRA,Frankreich,France
1986-02-28,FR,BUIL,-27,FRA,Frankreich,France
1986-02-28,FR,ESI,95.1,FRA,Frankreich,France
1986-02-28,IT,INDU,-10.1,ITA,Italien,Italy
1986-02-28,IT,CONS,-8,ITA,Italien,Italy
1986-02-28,IT,RETA,-13.1,ITA,Italien,Italy
1986-02-28,IT,BUIL,-39.1,ITA,Italien,Italy
1986-02-28,IT,ESI,87.7,ITA,Italien,Italy
1986-02-28,LU,INDU,-5.6,LUX,Luxemburg,Luxembourg
1986-02-28,LU,BUIL,-22.1,LUX,Luxemburg,Luxembourg
1986-02-28,LU,ESI,105.6,LUX,Luxemburg,Luxembourg
1986-02-28,NL,INDU,-3.7,NLD,Niederlande,Netherlands
1986-02-28,NL,CONS,3.7,NLD,Niederlande,Netherlands
1986-02-28,NL,RETA,28.5,NLD,Niederlande,Netherlands
1986-02-28,NL,BUIL,-7.9,NLD,Niederlande,Netherlands
1986-02-28,NL,ESI,101.3,NLD,Niederlande,Netherlands
1986-02-28,AT,INDU,-6.2,AUT,Österreich,Austria
1986-02-28,AT,ESI,94.2,AUT,Österreich,Austria
1986-02-28,FI,BUIL,-18.9,FIN,Finnland,Finland
1986-02-28,FI,ESI,91.7,FIN,Finnland,Finland
1986-02-28,UK,INDU,-1.8,GBR,Großbritannien,United Kingdom
1986-02-28,UK,CONS,-13.8,GBR,Großbritannien,United Kingdom
1986-02-28,UK,RETA,20.5,GBR,Großbritannien,United Kingdom
1986-02-28,UK,BUIL,-10.2,GBR,Großbritannien,United Kingdom
1986-02-28,UK,ESI,100.9,GBR,Großbritannien,United Kingdom
1986-03-31,EU,INDU,-6.3,,Europäische Union,European Union
1986-03-31,EU,CONS,-4.3,,Europäische Union,European Union
1986-03-31,EU,RETA,-7.4,,Europäische Union,European Union
1986-03-31,EU,BUIL,-31.6,,Europäische Union,European Union
1986-03-31,EU,ESI,98.8,,Europäische Union,European Union
1986-03-31,EA,INDU,-6.9,,Euroraum,Euro area
1986-03-31,EA,CONS,-4.5,,Euroraum,Euro area
1986-03-31,EA,RETA,-7.1,,Euroraum,Euro area
1986-03-31,EA,BUIL,-33.6,,Euroraum,Euro area
1986-03-31,EA,ESI,99,,Euroraum,Euro area
1986-03-31,BE,INDU,-10.7,BEL,Belgien,Belgium
1986-03-31,BE,CONS,-16.4,BEL,Belgien,Belgium
1986-03-31,BE,RETA,5.7,BEL,Belgien,Belgium
1986-03-31,BE,ESI,90,BEL,Belgien,Belgium
1986-03-31,DK,INDU,-3.6,DNK,Dänemark,Denmark
1986-03-31,DK,CONS,0.7,DNK,Dänemark,Denmark
1986-03-31,DK,BUIL,6.2,DNK,Dänemark,Denmark
1986-03-31,DK,ESI,101.1,DNK,Dänemark,Denmark
1986-03-31,DE,INDU,-5.5,DEU,Deutschland,Germany
1986-03-31,DE,CONS,-2.4,DEU,Deutschland,Germany
1986-03-31,DE,RETA,-14.5,DEU,Deutschland,Germany
1986-03-31,DE,BUIL,-39.6,DEU,Deutschland,Germany
1986-03-31,DE,ESI,100.5,DEU,Deutschland,Germany
1986-03-31,IE,INDU,7.7,IRL,Irland,Ireland
1986-03-31,IE,CONS,-15.4,IRL,Irland,Ireland
1986-03-31,IE,BUIL,-52.8,IRL,Irland,Ireland
1986-03-31,IE,ESI,93.1,IRL,Irland,Ireland
1986-03-31,EL,INDU,-3.6,GRC,Griechenland,Greece
1986-03-31,EL,CONS,-19.2,GRC,Griechenland,Greece
1986-03-31,EL,BUIL,-45.6,GRC,Griechenland,Greece
1986-03-31,EL,ESI,101.5,GRC,Griechenland,Greece
1986-03-31,FR,INDU,-9.9,FRA,Frankreich,France
1986-03-31,FR,CONS,-6.5,FRA,Frankreich,France
1986-03-31,FR,RETA,-5.7,FRA,Frankreich,France
1986-03-31,FR,BUIL,-25.7,FRA,Frankreich,France
1986-03-31,FR,ESI,96.3,FRA,Frankreich,France
1986-03-31,IT,INDU,-7.7,ITA,Italien,Italy
1986-03-31,IT,CONS,-5.6,ITA,Italien,Italy
1986-03-31,IT,RETA,-11.6,ITA,Italien,Italy
1986-03-31,IT,BUIL,-31.2,ITA,Italien,Italy
1986-03-31,IT,ESI,91.3,ITA,Italien,Italy
1986-03-31,LU,INDU,-3.2,LUX,Luxemburg,Luxembourg
1986-03-31,LU,BUIL,-21.5,LUX,Luxemburg,Luxembourg
1986-03-31,LU,ESI,106.9,LUX,Luxemburg,Luxembourg
1986-03-31,NL,INDU,-4.4,NLD,Niederlande,Netherlands
1986-03-31,NL,CONS,4.3,NLD,Niederlande,Netherlands
1986-03-31,NL,RETA,29.1,NLD,Niederlande,Netherlands
1986-03-31,NL,BUIL,-1.2,NLD,Niederlande,Netherlands
1986-03-31,NL,ESI,101.5,NLD,Niederlande,Netherlands
1986-03-31,AT,INDU,-6.3,AUT,Österreich,Austria
1986-03-31,AT,ESI,94.4,AUT,Österreich,Austria
1986-03-31,FI,BUIL,-19.5,FIN,Finnland,Finland
1986-03-31,FI,ESI,91.5,FIN,Finnland,Finland
1986-03-31,UK,INDU,-5.4,GBR,Großbritannien,United Kingdom
1986-03-31,UK,CONS,-12.5,GBR,Großbritannien,United Kingdom
1986-03-31,UK,RETA,12.4,GBR,Großbritannien,United Kingdom
1986-03-31,UK,BUIL,-10.8,GBR,Großbritannien,United Kingdom
1986-03-31,UK,ESI,99.4,GBR,Großbritannien,United Kingdom
1986-04-30,EU,INDU,-7,,Europäische Union,European Union
1986-04-30,EU,CONS,-5,,Europäische Union,European Union
1986-04-30,EU,RETA,-8.5,,Europäische Union,European Union
1986-04-30,EU,BUIL,-28.9,,Europäische Union,European Union
1986-04-30,EU,ESI,98.1,,Europäische Union,European Union
1986-04-30,EA,INDU,-7.3,,Euroraum,Euro area
1986-04-30,EA,CONS,-5.1,,Euroraum,Euro area
1986-04-30,EA,RETA,-8.6,,Euroraum,Euro area
1986-04-30,EA,BUIL,-30.7,,Euroraum,Euro area
1986-04-30,EA,ESI,98.5,,Euroraum,Euro area
1986-04-30,BE,INDU,-14.4,BEL,Belgien,Belgium
1986-04-30,BE,CONS,-15,BEL,Belgien,Belgium
1986-04-30,BE,RETA,0.7,BEL,Belgien,Belgium
1986-04-30,BE,ESI,87.1,BEL,Belgien,Belgium
1986-04-30,DK,INDU,-6.1,DNK,Dänemark,Denmark
1986-04-30,DK,CONS,-4.4,DNK,Dänemark,Denmark
