date,country,series,value
1995-07-31,NL,RETA,10.7
1995-07-31,NL,BUIL,-5.4
1995-07-31,NL,ESI,102.4
1995-07-31,NL,EEI,100.7
1995-07-31,AT,INDU,-9
1995-07-31,AT,ESI,92.3
1995-07-31,PL,RETA,1.2
1995-07-31,PL,ESI,143
1995-07-31,PT,INDU,-0.3
1995-07-31,PT,CONS,-13.8
1995-07-31,PT,RETA,3.4
1995-07-31,PT,BUIL,-31.4
1995-07-31,PT,ESI,107.1
1995-07-31,RO,INDU,12
1995-07-31,RO,RETA,17.6
1995-07-31,RO,BUIL,24.8
1995-07-31,RO,ESI,121.6
1995-07-31,SI,INDU,-13.5
1995-07-31,SI,ESI,76.4
1995-07-31,SK,INDU,-0.4
1995-07-31,SK,RETA,-2.4
1995-07-31,SK,BUIL,-36.5
1995-07-31,SK,ESI,90.1
1995-07-31,FI,INDU,8.4
1995-07-31,FI,BUIL,-29
1995-07-31,FI,ESI,102.1
1995-07-31,SE,BUIL,-53.3
1995-07-31,SE,ESI,97.1
1995-07-31,UK,INDU,-1.9
1995-07-31,UK,CONS,-6.4
1995-07-31,UK,RETA,-1.1
1995-07-31,UK,BUIL,-33.5
1995-07-31,UK,ESI,101.1
1995-08-31,EU,INDU,-3.7
1995-08-31,EU,SERV,18.8
1995-08-31,EU,CONS,-8.4
1995-08-31,EU,RETA,-20.7
1995-08-31,EU,BUIL,-30.7
1995-08-31,EU,ESI,101.8
1995-08-31,EA,INDU,-4.4
1995-08-31,EA,SERV,19.3
1995-08-31,EA,CONS,-8.3
1995-08-31,EA,RETA,-22.6
1995-08-31,EA,BUIL,-31.4
1995-08-31,EA,ESI,102
1995-08-31,BE,INDU,-12.4
1995-08-31,BE,SERV,17.2
1995-08-31,BE,CONS,-11.3
1995-08-31,BE,RETA,-15.4
1995-08-31,BE,BUIL,-30.5
1995-08-31,BE,ESI,94.4
1995-08-31,BE,EEI,95.2
1995-08-31,BG,INDU,-4.9
1995-08-31,BG,RETA,22.4
1995-08-31,BG,BUIL,-21.9
1995-08-31,BG,ESI,94.2
1995-08-31,CZ,INDU,3.8
1995-08-31,CZ,CONS,-9.4
1995-08-31,CZ,RETA,9.8
1995-08-31,CZ,BUIL,-9.4
1995-08-31,CZ,ESI,93.3
1995-08-31,DK,INDU,-6
1995-08-31,DK,CONS,6.3
1995-08-31,DK,BUIL,3.8
1995-08-31,DK,ESI,103.1
1995-08-31,DE,INDU,-9.9
1995-08-31,DE,SERV,34.8
1995-08-31,DE,CONS,-9.2
1995-08-31,DE,RETA,-24.8
1995-08-31,DE,BUIL,-44.8
1995-08-31,DE,ESI,102.5
1995-08-31,EE,INDU,4.6
1995-08-31,EE,CONS,-8.1
1995-08-31,EE,RETA,10.3
1995-08-31,EE,BUIL,-7.2
1995-08-31,EE,ESI,96.5
1995-08-31,IE,INDU,22.2
1995-08-31,IE,CONS,4.7
1995-08-31,IE,BUIL,7.2
1995-08-31,IE,ESI,109.5
1995-08-31,EL,INDU,5.2
1995-08-31,EL,CONS,-31.4
1995-08-31,EL,RETA,-22.1
1995-08-31,EL,BUIL,-23.3
1995-08-31,EL,ESI,105.8
1995-08-31,ES,INDU,-7.3
1995-08-31,ES,CONS,-14.1
1995-08-31,ES,RETA,-17.3
1995-08-31,ES,BUIL,-6.6
1995-08-31,ES,ESI,97.7
1995-08-31,FR,INDU,-8
1995-08-31,FR,SERV,-0.7
1995-08-31,FR,CONS,-4.7
1995-08-31,FR,RETA,-7.4
1995-08-31,FR,BUIL,-37.8
1995-08-31,FR,ESI,100.3
1995-08-31,FR,EEI,98.9
1995-08-31,IT,INDU,7.3
1995-08-31,IT,CONS,-7
1995-08-31,IT,RETA,-49.7
1995-08-31,IT,BUIL,-31.5
1995-08-31,IT,ESI,105.3
1995-08-31,LV,INDU,-20.9
1995-08-31,LV,BUIL,-55
1995-08-31,LV,ESI,76.3
1995-08-31,LT,INDU,-6.5
1995-08-31,LT,RETA,-9.4
1995-08-31,LT,BUIL,-55.1
1995-08-31,LT,ESI,98
1995-08-31,LU,INDU,-3.5
1995-08-31,LU,BUIL,-54.3
1995-08-31,LU,ESI,104.8
1995-08-31,HU,CONS,-57.6
1995-08-31,NL,INDU,-0.8
1995-08-31,NL,CONS,1.3
1995-08-31,NL,RETA,10.2
1995-08-31,NL,BUIL,-5.7
1995-08-31,NL,ESI,104
1995-08-31,NL,EEI,101.3
1995-08-31,AT,INDU,-12
1995-08-31,AT,ESI,87.9
1995-08-31,PL,RETA,2.1
1995-08-31,PL,ESI,141.1
1995-08-31,PT,INDU,-2.4
1995-08-31,PT,CONS,-13.5
1995-08-31,PT,RETA,2.3
1995-08-31,PT,BUIL,-29.4
1995-08-31,PT,ESI,104.6
1995-08-31,RO,INDU,12.4
1995-08-31,RO,RETA,17.7
1995-08-31,RO,BUIL,25.2
1995-08-31,RO,ESI,122.5
1995-08-31,SI,INDU,-13.4
1995-08-31,SI,ESI,73.6
1995-08-31,SK,INDU,-1.7
1995-08-31,SK,RETA,-3
1995-08-31,SK,BUIL,-34
1995-08-31,SK,ESI,91.2
1995-08-31,FI,INDU,3
1995-08-31,FI,BUIL,-25.3
1995-08-31,FI,ESI,97.6
1995-08-31,SE,BUIL,-51.9
1995-08-31,SE,ESI,96.4
1995-08-31,UK,INDU,3
1995-08-31,UK,CONS,-7.2
1995-08-31,UK,RETA,-1.7
1995-08-31,UK,BUIL,-36.1
1995-08-31,UK,ESI,103.4
1995-09-30,EU,INDU,-5.6
1995-09-30,EU,SERV,17.8
1995-09-30,EU,CONS,-9.5
1995-09-30,EU,RETA,-6.1
1995-09-30,EU,BUIL,-29.7
1995-09-30,EU,ESI,101
1995-09-30,EA,INDU,-6.7
1995-09-30,EA,SERV,18.2
1995-09-30,EA,CONS,-9.4
1995-09-30,EA,RETA,-7.1
1995-09-30,EA,BUIL,-31
1995-09-30,EA,ESI,101.1
1995-09-30,BE,INDU,-15.1
1995-09-30,BE,SERV,16.9
1995-09-30,BE,CONS,-11.7
1995-09-30,BE,RETA,-14.4
1995-09-30,BE,BUIL,-32
1995-09-30,BE,ESI,92.9
1995-09-30,BE,EEI,98.6
1995-09-30,BG,INDU,-1.3
1995-09-30,BG,RETA,26
1995-09-30,BG,BUIL,-21.7
1995-09-30,BG,ESI,100.8
1995-09-30,CZ,INDU,2.5
1995-09-30,CZ,CONS,-9
1995-09-30,CZ,RETA,13
1995-09-30,CZ,BUIL,-11.3
1995-09-30,CZ,ESI,95.2
1995-09-30,DK,INDU,-6.1
1995-09-30,DK,CONS,6.3
1995-09-30,DK,BUIL,4.3
1995-09-30,DK,ESI,102.6
1995-09-30,DE,INDU,-12.4
1995-09-30,DE,SERV,34.8
1995-09-30,DE,CONS,-9.5
1995-09-30,DE,RETA,-25.2
1995-09-30,DE,BUIL,-47.5
1995-09-30,DE,ESI,101.4
1995-09-30,EE,INDU,4.5
1995-09-30,EE,CONS,-8
1995-09-30,EE,RETA,9
1995-09-30,EE,BUIL,-7.3
1995-09-30,EE,ESI,96.4
1995-09-30,IE,INDU,4.8
1995-09-30,IE,CONS,5.4
1995-09-30,IE,BUIL,3.7
1995-09-30,IE,ESI,95.9
1995-09-30,EL,INDU,7.6
1995-09-30,EL,CONS,-30.1
1995-09-30,EL,RETA,-22.4
1995-09-30,EL,BUIL,-22.6
1995-09-30,EL,ESI,107
1995-09-30,ES,INDU,-9.9
1995-09-30,ES,CONS,-13.4
1995-09-30,ES,RETA,-13.5
1995-09-30,ES,BUIL,0.2
1995-09-30,ES,ESI,96.6
1995-09-30,FR,INDU,-10.7
1995-09-30,FR,SERV,-4.5
1995-09-30,FR,CONS,-9.6
1995-09-30,FR,RETA,-5.2
1995-09-30,FR,BUIL,-40.3
1995-09-30,FR,ESI,95.8
1995-09-30,FR,EEI,97.8
1995-09-30,IT,INDU,5.4
1995-09-30,IT,CONS,-7.3
1995-09-30,IT,RETA,17.2
1995-09-30,IT,BUIL,-20.3
1995-09-30,IT,ESI,109.5
1995-09-30,LV,INDU,-21.1
1995-09-30,LV,BUIL,-54.6
1995-09-30,LV,ESI,76.2
1995-09-30,LT,INDU,-8.4
1995-09-30,LT,RETA,-9.3
1995-09-30,LT,BUIL,-54.3
1995-09-30,LT,ESI,93.9
1995-09-30,LU,INDU,-5.1
1995-09-30,LU,BUIL,-40.4
1995-09-30,LU,ESI,103.5
1995-09-30,HU,CONS,-52.6
1995-09-30,NL,INDU,-1.6
1995-09-30,NL,CONS,0.7
1995-09-30,NL,RETA,12.9
1995-09-30,NL,BUIL,-6.2
1995-09-30,NL,ESI,102.8
1995-09-30,NL,EEI,101
1995-09-30,AT,INDU,-13.7
1995-09-30,AT,ESI,85.3
1995-09-30,PL,RETA,3.8
1995-09-30,PL,ESI,141.1
1995-09-30,PT,INDU,-3
1995-09-30,PT,CONS,-11.8
1995-09-30,PT,RETA,1.6
1995-09-30,PT,BUIL,-37.2
1995-09-30,PT,ESI,103.9
1995-09-30,RO,INDU,12.7
1995-09-30,RO,RETA,18
1995-09-30,RO,BUIL,25.8
1995-09-30,RO,ESI,123.3
1995-09-30,SI,INDU,-9.2
1995-09-30,SI,ESI,81.6
1995-09-30,SK,INDU,12.8
1995-09-30,SK,RETA,2.2
1995-09-30,SK,BUIL,-29
1995-09-30,SK,ESI,103.2
1995-09-30,FI,INDU,-1.1
1995-09-30,FI,BUIL,-24.1
1995-09-30,FI,ESI,94.3
1995-09-30,SE,BUIL,-48.5
1995-09-30,SE,ESI,94.5
1995-09-30,UK,INDU,-0.7
1995-09-30,UK,CONS,-8.4
1995-09-30,UK,RETA,-5
1995-09-30,UK,BUIL,-37
1995-09-30,UK,ESI,99.4
1995-10-31,EU,INDU,-6.3
1995-10-31,EU,SERV,17.4
1995-10-31,EU,CONS,-10.3
1995-10-31,EU,RETA,-19.5
1995-10-31,EU,BUIL,-31.4
1995-10-31,EU,ESI,99.4
1995-10-31,EA,INDU,-7.2
1995-10-31,EA,SERV,17.9
1995-10-31,EA,CONS,-10.4
1995-10-31,EA,RETA,-21.1
1995-10-31,EA,BUIL,-32.6
1995-10-31,EA,ESI,99.5
1995-10-31,BE,INDU,-16.1
1995-10-31,BE,SERV,17
1995-10-31,BE,CONS,-14.5
1995-10-31,BE,RETA,-10.9
1995-10-31,BE,BUIL,-35.2
1995-10-31,BE,ESI,91.2
1995-10-31,BE,EEI,96.5
1995-10-31,BG,INDU,2.9
1995-10-31,BG,RETA,27.7
1995-10-31,BG,BUIL,-21.7
1995-10-31,BG,ESI,109.8
1995-10-31,CZ,INDU,3.7
1995-10-31,CZ,CONS,-7.9
1995-10-31,CZ,RETA,11.9
1995-10-31,CZ,BUIL,-9
1995-10-31,CZ,ESI,94.5
1995-10-31,DK,INDU,-7.6
1995-10-31,DK,CONS,4.6
1995-10-31,DK,BUIL,2.4
1995-10-31,DK,ESI,101.2
1995-10-31,DE,INDU,-11.6
1995-10-31,DE,SERV,34.7
1995-10-31,DE,CONS,-10.2
1995-10-31,DE,RETA,-25
1995-10-31,DE,BUIL,-47.5
1995-10-31,DE,ESI,101.4
1995-10-31,EE,INDU,4.9
1995-10-31,EE,CONS,-10.8
1995-10-31,EE,RETA,3
1995-10-31,EE,BUIL,-1.9
1995-10-31,EE,ESI,96.3
1995-10-31,IE,INDU,14.5
1995-10-31,IE,CONS,5.8
1995-10-31,IE,BUIL,10.4
1995-10-31,IE,ESI,104.8
1995-10-31,EL,INDU,12.2
1995-10-31,EL,CONS,-19.6
1995-10-31,EL,RETA,-12.2
1995-10-31,EL,BUIL,-13.8
1995-10-31,EL,ESI,113.2
1995-10-31,ES,INDU,-13.3
1995-10-31,ES,CONS,-15.3
1995-10-31,ES,RETA,-15.3
1995-10-31,ES,BUIL,-3.8
1995-10-31,ES,ESI,91.9
1995-10-31,FR,INDU,-11.9
1995-10-31,FR,SERV,-7.8
1995-10-31,FR,CONS,-12.4
1995-10-31,FR,RETA,-10.9
1995-10-31,FR,BUIL,-43.8
1995-10-31,FR,ESI,92.4
1995-10-31,FR,EEI,96.2
1995-10-31,IT,INDU,3.4
1995-10-31,IT,CONS,-8.1
1995-10-31,IT,RETA,-44.4
1995-10-31,IT,BUIL,-24.4
1995-10-31,IT,ESI,101.9
1995-10-31,LV,INDU,-12.4
1995-10-31,LV,BUIL,-43.4
1995-10-31,LV,ESI,93.9
1995-10-31,LT,INDU,-11.4
1995-10-31,LT,RETA,-14.3
1995-10-31,LT,BUIL,-48.7
1995-10-31,LT,ESI,91
1995-10-31,LU,INDU,-11
1995-10-31,LU,BUIL,-34.6
1995-10-31,LU,ESI,100.6
1995-10-31,HU,CONS,-55
1995-10-31,NL,INDU,-1.6
1995-10-31,NL,CONS,2.5
1995-10-31,NL,RETA,9
1995-10-31,NL,BUIL,-4.3
1995-10-31,NL,ESI,103.4
1995-10-31,NL,EEI,98.5
1995-10-31,AT,INDU,-14.5
1995-10-31,AT,CONS,-13.3
1995-10-31,AT,ESI,88.6
1995-10-31,PL,RETA,3
1995-10-31,PL,ESI,129.1
1995-10-31,PT,INDU,-5
1995-10-31,PT,CONS,-5.7
1995-10-31,PT,RETA,3.1
1995-10-31,PT,BUIL,-30.8
1995-10-31,PT,ESI,103.4
1995-10-31,RO,INDU,17.2
1995-10-31,RO,RETA,16.3
1995-10-31,RO,BUIL,16.5
1995-10-31,RO,ESI,125.9
1995-10-31,SI,INDU,-9.3
1995-10-31,SI,ESI,82.1
1995-10-31,SK,INDU,2.7
1995-10-31,SK,RETA,0.5
1995-10-31,SK,BUIL,-29
1995-10-31,SK,ESI,94
1995-10-31,FI,INDU,-3.7
1995-10-31,FI,CONS,-3.2
1995-10-31,FI,BUIL,-37.1
1995-10-31,FI,ESI,90.5
1995-10-31,SE,CONS,-8.5
1995-10-31,SE,BUIL,-43.5
1995-10-31,SE,ESI,89.1
1995-10-31,UK,INDU,-1.6
1995-10-31,UK,CONS,-6.8
1995-10-31,UK,RETA,0
1995-10-31,UK,BUIL,-31.7
1995-10-31,UK,ESI,100.7
1995-11-30,EU,INDU,-7.6
1995-11-30,EU,SERV,13
1995-11-30,EU,CONS,-10.6
1995-11-30,EU,RETA,-22.1
1995-11-30,EU,BUIL,-31.3
1995-11-30,EU,ESI,96.9
1995-11-30,EA,INDU,-8.7
1995-11-30,EA,SERV,12.8
1995-11-30,EA,CONS,-10.6
1995-11-30,EA,RETA,-23.9
1995-11-30,EA,BUIL,-33
1995-11-30,EA,ESI,96.7
1995-11-30,BE,INDU,-18.3
1995-11-30,BE,SERV,11.1
1995-11-30,BE,CONS,-19.3
1995-11-30,BE,RETA,-15.2
1995-11-30,BE,BUIL,-35.1
1995-11-30,BE,ESI,84.9
1995-11-30,BE,EEI,93.3
1995-11-30,BG,INDU,7.1
1995-11-30,BG,RETA,29.4
1995-11-30,BG,BUIL,-21.7
1995-11-30,BG,ESI,118.1
1995-11-30,CZ,INDU,-2.6
1995-11-30,CZ,CONS,-8
1995-11-30,CZ,RETA,8.6
1995-11-30,CZ,BUIL,-7.4
1995-11-30,CZ,ESI,90.4
1995-11-30,DK,INDU,-7.1
1995-11-30,DK,CONS,6.9
1995-11-30,DK,BUIL,3.5
1995-11-30,DK,ESI,104.3
1995-11-30,DE,INDU,-12.2
1995-11-30,DE,SERV,34.9
1995-11-30,DE,CONS,-11.3
1995-11-30,DE,RETA,-23.2
1995-11-30,DE,BUIL,-49
1995-11-30,DE,ESI,101.2
1995-11-30,EE,INDU,4.8
1995-11-30,EE,CONS,-10.8
1995-11-30,EE,RETA,3.6
1995-11-30,EE,BUIL,-2.5
1995-11-30,EE,ESI,96.3
1995-11-30,IE,INDU,16.9
1995-11-30,IE,CONS,8.9
1995-11-30,IE,BUIL,8.5
1995-11-30,IE,ESI,107.4
1995-11-30,EL,INDU,7.9
1995-11-30,EL,CONS,-24.4
1995-11-30,EL,RETA,-12.4
1995-11-30,EL,BUIL,-13.5
1995-11-30,EL,ESI,109.7
1995-11-30,ES,INDU,-12.9
1995-11-30,ES,CONS,-13.4
1995-11-30,ES,RETA,-14.5
1995-11-30,ES,BUIL,-2.5
1995-11-30,ES,ESI,93.1
1995-11-30,FR,INDU,-14.2
1995-11-30,FR,SERV,-8.4
1995-11-30,FR,CONS,-13.2
1995-11-30,FR,RETA,-18.2
1995-11-30,FR,BUIL,-47.1
1995-11-30,FR,ESI,89.3
1995-11-30,FR,EEI,93.5
1995-11-30,IT,INDU,0.1
1995-11-30,IT,CONS,-8
1995-11-30,IT,RETA,-49
1995-11-30,IT,BUIL,-15.1
1995-11-30,IT,ESI,98
1995-11-30,LV,INDU,-12.1
1995-11-30,LV,BUIL,-42.9
1995-11-30,LV,ESI,94.2
1995-11-30,LT,INDU,-11.8
1995-11-30,LT,RETA,-13.9
1995-11-30,LT,BUIL,-48.1
1995-11-30,LT,ESI,91
1995-11-30,LU,INDU,-3.1
1995-11-30,LU,BUIL,-39.5
1995-11-30,LU,ESI,105.6
1995-11-30,HU,CONS,-55.6
1995-11-30,NL,INDU,-0.8
1995-11-30,NL,CONS,2.4
1995-11-30,NL,RETA,9.5
1995-11-30,NL,BUIL,-8.7
1995-11-30,NL,ESI,103.2
1995-11-30,NL,EEI,98.1
1995-11-30,AT,INDU,-15.6
1995-11-30,AT,CONS,-10.3
1995-11-30,AT,ESI,89.3
1995-11-30,PL,RETA,4.5
1995-11-30,PL,ESI,141
1995-11-30,PT,INDU,-7.8
1995-11-30,PT,CONS,-6.9
1995-11-30,PT,RETA,3.6
1995-11-30,PT,BUIL,-32.9
1995-11-30,PT,ESI,100.1
1995-11-30,RO,INDU,17.4
1995-11-30,RO,RETA,16.6
1995-11-30,RO,BUIL,16.7
1995-11-30,RO,ESI,126.3
1995-11-30,SI,INDU,-10.3
1995-11-30,SI,ESI,80.1
1995-11-30,SK,INDU,-4.2
1995-11-30,SK,RETA,2.5
1995-11-30,SK,BUIL,-27.8
1995-11-30,SK,ESI,87.5
1995-11-30,FI,INDU,-12.3
1995-11-30,FI,CONS,-2.4
1995-11-30,FI,BUIL,-38.9
1995-11-30,FI,ESI,86.3
1995-11-30,SE,CONS,-11
1995-11-30,SE,BUIL,-40
1995-11-30,SE,ESI,87.2
1995-11-30,UK,INDU,-4.3
1995-11-30,UK,CONS,-8.1
1995-11-30,UK,RETA,3
1995-11-30,UK,BUIL,-35.1
1995-11-30,UK,ESI,98.9
1995-12-31,EU,INDU,-8.9
1995-12-31,EU,SERV,13
1995-12-31,EU,CONS,-11.6
1995-12-31,EU,RETA,-21.2
1995-12-31,EU,BUIL,-34.1
1995-12-31,EU,ESI,95.5
1995-12-31,EA,INDU,-10.2
1995-12-31,EA,SERV,12.9
1995-12-31,EA,CONS,-11.8
1995-12-31,EA,RETA,-23
1995-12-31,EA,BUIL,-35.4
1995-12-31,EA,ESI,95.3
1995-12-31,BE,INDU,-20.1
1995-12-31,BE,SERV,7.5
1995-12-31,BE,CONS,-18.3
1995-12-31,BE,RETA,-9.9
1995-12-31,BE,BUIL,-29.7
1995-12-31,BE,ESI,84.4
1995-12-31,BE,EEI,92.9
1995-12-31,BG,INDU,5.2
1995-12-31,BG,RETA,30.3
1995-12-31,BG,BUIL,-21.3
1995-12-31,BG,ESI,115.5
1995-12-31,CZ,INDU,-6.3
1995-12-31,CZ,CONS,-7.6
1995-12-31,CZ,RETA,11.2
1995-12-31,CZ,BUIL,2.1
1995-12-31,CZ,ESI,84.5
1995-12-31,DK,INDU,-6.7
1995-12-31,DK,CONS,4.5
1995-12-31,DK,BUIL,3.9
1995-12-31,DK,ESI,102.7
1995-12-31,DE,INDU,-14.6
1995-12-31,DE,SERV,34.5
1995-12-31,DE,CONS,-13.2
1995-12-31,DE,RETA,-22.9
1995-12-31,DE,BUIL,-49.7
1995-12-31,DE,ESI,99.5
1995-12-31,EE,INDU,5
1995-12-31,EE,CONS,-10.7
1995-12-31,EE,RETA,2.9
1995-12-31,EE,BUIL,-3.2
1995-12-31,EE,ESI,96.3
1995-12-31,IE,INDU,24
1995-12-31,IE,CONS,6.2
1995-12-31,IE,BUIL,27.4
1995-12-31,IE,ESI,112
1995-12-31,EL,INDU,3.1
1995-12-31,EL,CONS,-20.6
1995-12-31,EL,RETA,-11.5
1995-12-31,EL,BUIL,-12
1995-12-31,EL,ESI,107.3
1995-12-31,ES,INDU,-14.8
1995-12-31,ES,CONS,-13.4
1995-12-31,ES,RETA,-15.9
1995-12-31,ES,BUIL,-15.3
1995-12-31,ES,ESI,91
1995-12-31,FR,INDU,-18.8
1995-12-31,FR,SERV,-9.7
1995-12-31,FR,CONS,-15.2
1995-12-31,FR,RETA,-23
1995-12-31,FR,BUIL,-48.2
1995-12-31,FR,ESI,84.8
1995-12-31,FR,EEI,92
1995-12-31,IT,INDU,1.4
1995-12-31,IT,CONS,-9.7
1995-12-31,IT,RETA,-44.9
1995-12-31,IT,BUIL,-32.9
1995-12-31,IT,ESI,98.1
1995-12-31,LV,INDU,-12
1995-12-31,LV,BUIL,-42.3
1995-12-31,LV,ESI,94.4
1995-12-31,LT,INDU,-9
1995-12-31,LT,RETA,-13.8
1995-12-31,LT,BUIL,-47.1
1995-12-31,LT,ESI,93.7
1995-12-31,LU,INDU,-22.2
1995-12-31,LU,BUIL,-41.9
1995-12-31,LU,ESI,93
1995-12-31,HU,CONS,-51
1995-12-31,NL,INDU,-2
1995-12-31,NL,CONS,-1.8
1995-12-31,NL,RETA,16.2
1995-12-31,NL,BUIL,-10
1995-12-31,NL,ESI,101.8
1995-12-31,NL,EEI,99
1995-12-31,AT,INDU,-15.5
1995-12-31,AT,CONS,-7
1995-12-31,AT,ESI,91
1995-12-31,PL,RETA,2.7
1995-12-31,PL,ESI,140.9
1995-12-31,PT,INDU,-9.7
1995-12-31,PT,CONS,-4.5
1995-12-31,PT,RETA,2
1995-12-31,PT,BUIL,-29.1
1995-12-31,PT,ESI,98.9
1995-12-31,RO,INDU,17.8
1995-12-31,RO,RETA,16.9
1995-12-31,RO,BUIL,17
1995-12-31,RO,ESI,127
1995-12-31,SI,INDU,-14.6
1995-12-31,SI,ESI,74.5
1995-12-31,SK,INDU,-28.7
1995-12-31,SK,RETA,6.8
1995-12-31,SK,BUIL,-14
1995-12-31,SK,ESI,70.4
1995-12-31,FI,INDU,-15.5
1995-12-31,FI,CONS,-3.8
1995-12-31,FI,BUIL,-36.9
1995-12-31,FI,ESI,81.9
1995-12-31,SE,CONS,-8.8
1995-12-31,SE,BUIL,-40.4
1995-12-31,SE,ESI,88.4
1995-12-31,UK,INDU,-7.7
1995-12-31,UK,CONS,-7.5
1995-12-31,UK,RETA,7.5
1995-12-31,UK,BUIL,-33.6
1995-12-31,UK,ESI,96.3
1996-01-31,EU,INDU,-11.2
1996-01-31,EU,SERV,16.1
1996-01-31,EU,CONS,-12.2
1996-01-31,EU,RETA,-17.8
1996-01-31,EU,BUIL,-35
1996-01-31,EU,ESI,95.3
1996-01-31,EA,INDU,-12.5
1996-01-31,EA,SERV,15.7
1996-01-31,EA,CONS,-12.4
1996-01-31,EA,RETA,-19.5
1996-01-31,EA,BUIL,-36.9
1996-01-31,EA,ESI,95
1996-01-31,BE,INDU,-20.1
1996-01-31,BE,SERV,4.9
1996-01-31,BE,CONS,-18.3
1996-01-31,BE,RETA,-11.2
1996-01-31,BE,BUIL,-30
1996-01-31,BE,ESI,83.8
1996-01-31,BE,EEI,93.6
1996-01-31,BG,INDU,4.9
1996-01-31,BG,RETA,27.7
1996-01-31,BG,BUIL,-22.5
1996-01-31,BG,ESI,114.3
1996-01-31,CZ,INDU,1.6
1996-01-31,CZ,CONS,-6.4
1996-01-31,CZ,RETA,14.1
1996-01-31,CZ,BUIL,3.5
1996-01-31,CZ,ESI,96.6
1996-01-31,DK,INDU,-21.3
1996-01-31,DK,CONS,6.4
1996-01-31,DK,BUIL,0
1996-01-31,DK,ESI,88.2
1996-01-31,DE,INDU,-17.4
1996-01-31,DE,SERV,36.2
1996-01-31,DE,CONS,-17
1996-01-31,DE,RETA,-23.5
1996-01-31,DE,BUIL,-50.1
1996-01-31,DE,ESI,97.4
1996-01-31,EE,INDU,6.7
1996-01-31,EE,CONS,-9.9
1996-01-31,EE,RETA,12.2
1996-01-31,EE,BUIL,-12.3
1996-01-31,EE,ESI,98
1996-01-31,IE,INDU,15.8
1996-01-31,IE,CONS,6.9
1996-01-31,IE,BUIL,30.8
1996-01-31,IE,ESI,106.7
1996-01-31,EL,INDU,-2.1
1996-01-31,EL,CONS,-22.4
1996-01-31,EL,RETA,0.7
1996-01-31,EL,BUIL,-21.6
1996-01-31,EL,ESI,104.3
1996-01-31,ES,INDU,-18.1
1996-01-31,ES,CONS,-10.1
1996-01-31,ES,RETA,-9.2
1996-01-31,ES,BUIL,-14.8
1996-01-31,ES,ESI,90.9
1996-01-31,FR,INDU,-17.9
1996-01-31,FR,SERV,-11
1996-01-31,FR,CONS,-12.7
1996-01-31,FR,RETA,-10.2
1996-01-31,FR,BUIL,-50.8
1996-01-31,FR,ESI,86.9
1996-01-31,FR,EEI,90.9
1996-01-31,IT,INDU,-1.7
1996-01-31,IT,CONS,-10
1996-01-31,IT,RETA,-36.7
1996-01-31,IT,BUIL,-30
1996-01-31,IT,ESI,95.9
1996-01-31,LV,INDU,-20.3
1996-01-31,LV,RETA,5.5
1996-01-31,LV,BUIL,-51.8
1996-01-31,LV,ESI,82.3
1996-01-31,LT,INDU,-10.4
1996-01-31,LT,RETA,-13.8
1996-01-31,LT,BUIL,-49.5
1996-01-31,LT,ESI,92.8
1996-01-31,LU,INDU,-26.2
1996-01-31,LU,BUIL,-58.3
1996-01-31,LU,ESI,88.1
1996-01-31,HU,INDU,0.5
1996-01-31,HU,CONS,-51.8
1996-01-31,HU,RETA,-9.1
1996-01-31,HU,BUIL,-14.8
1996-01-31,HU,ESI,95.1
1996-01-31,NL,INDU,-1.5
1996-01-31,NL,SERV,-1
1996-01-31,NL,CONS,-2.5
1996-01-31,NL,RETA,14.7
1996-01-31,NL,BUIL,-9.7
1996-01-31,NL,ESI,100.4
1996-01-31,NL,EEI,99.5
1996-01-31,AT,INDU,-20.2
1996-01-31,AT,CONS,-9.8
1996-01-31,AT,RETA,-14.7
1996-01-31,AT,BUIL,-42.1
1996-01-31,AT,ESI,85.7
1996-01-31,PL,RETA,5.4
1996-01-31,PL,ESI,137.2
1996-01-31,PT,INDU,-11.8
1996-01-31,PT,CONS,-5.4
1996-01-31,PT,RETA,-2.1
1996-01-31,PT,BUIL,-23.4
1996-01-31,PT,ESI,95.9
1996-01-31,RO,INDU,18.2
1996-01-31,RO,RETA,23.2
1996-01-31,RO,BUIL,-3
1996-01-31,RO,ESI,126.1
1996-01-31,SI,INDU,-10.2
1996-01-31,SI,ESI,81.4
1996-01-31,SK,INDU,-6
1996-01-31,SK,RETA,1.6
1996-01-31,SK,BUIL,-30.8
1996-01-31,SK,ESI,82.9
1996-01-31,FI,INDU,-15.3
1996-01-31,FI,CONS,-5.3
1996-01-31,FI,BUIL,-39.2
1996-01-31,FI,ESI,83.5
1996-01-31,SE,INDU,-6.2
1996-01-31,SE,CONS,-10.5
1996-01-31,SE,BUIL,-32.9
1996-01-31,SE,ESI,87.4
1996-01-31,UK,INDU,-4.3
1996-01-31,UK,CONS,-5
1996-01-31,UK,RETA,7.2
1996-01-31,UK,BUIL,-31.4
1996-01-31,UK,ESI,99.8
1996-02-29,EU,INDU,-13
1996-02-29,EU,SERV,12.3
1996-02-29,EU,CONS,-12.8
1996-02-29,EU,RETA,-15.7
1996-02-29,EU,BUIL,-35.6
1996-02-29,EU,ESI,92.7
1996-02-29,EA,INDU,-14.7
1996-02-29,EA,SERV,11.7
1996-02-29,EA,CONS,-12.8
1996-02-29,EA,RETA,-17.5
1996-02-29,EA,BUIL,-38.2
